order_id;value;status;freight_type;freight_value;payment_type;paid_at;refunded_at;device;company_id;customer_id;product_id;prod_cat
4069;338,79;nao_autorizado;JADLOG;0;;;;DESKTOP;389;13484;367;eletronico
5635;39,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 10:52;;MOBILE;25;14770;426;cosmetico
4580;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;11194;367;eletronico
4580;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;11194;367;eletronico
4580;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;11194;367;eletronico
4941;338,79;pendente;PAC;0;Boleto;;;DESKTOP;389;11194;367;eletronico
5080;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10172;367;eletronico
5081;338,79;aprovado;SEDEX;0;CreditCard;01/03/2021 10:32;;DESKTOP;389;10170;367;eletronico
5338;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10174;367;eletronico
5754;338,79;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10163;367;eletronico
5837;228,8;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10028;367;eletronico
8087;39,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 13:16;;MOBILE;25;10216;426;cosmetico
5840;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10158;367;eletronico
5915;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10164;367;eletronico
5949;338,79;aprovado;JADLOG;0;CreditCard;01/03/2021 11:15;;DESKTOP;389;12108;367;eletronico
6011;338,79;aprovado;JADLOG;0;CreditCard;01/03/2021 11:16;;DESKTOP;389;10999;367;eletronico
6186;338,79;aprovado;JADLOG;0;CreditCard;01/03/2021 11:26;;DESKTOP;389;10156;367;eletronico
6353;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10157;367;eletronico
6741;228,8;aprovado;JADLOG;0;CreditCard;01/03/2021 12:02;;DESKTOP;389;15412;367;eletronico
7280;228,8;nao_autorizado;PAC;0;;;;DESKTOP;389;15626;367;eletronico
8576;338,79;aprovado;SEDEX;0;CreditCard;01/03/2021 13:48;;DESKTOP;389;16678;367;eletronico
8800;228,8;aprovado;JADLOG;0;CreditCard;01/03/2021 14:07;;DESKTOP;389;17025;367;eletronico
9250;0;nao_autorizado;SEDEX;0;;;;DESKTOP;389;17198;367;eletronico
9573;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10168;367;eletronico
9785;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10112;367;eletronico
10178;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;14206;367;eletronico
10333;338,79;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10118;367;eletronico
10431;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10175;367;eletronico
11007;228,8;aprovado;PAC;0;CreditCard;01/03/2021 16:24;;DESKTOP;389;12988;367;eletronico
11185;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10101;367;eletronico
11315;338,79;aprovado;SEDEX;0;CreditCard;01/03/2021 16:46;;DESKTOP;389;18666;367;eletronico
11691;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10098;367;eletronico
12570;228,8;nao_autorizado;PAC;0;;;;DESKTOP;389;10167;367;eletronico
12681;0;nao_autorizado;PAC;0;;;;DESKTOP;389;15752;367;eletronico
12681;0;nao_autorizado;SEDEX;0;;;;DESKTOP;389;15752;367;eletronico
12933;0;nao_autorizado;JADLOG;0;;;;DESKTOP;389;19849;367;eletronico
13160;0;nao_autorizado;PAC;0;;;;DESKTOP;389;20349;367;eletronico
13318;338,79;aprovado;SEDEX;0;CreditCard;01/03/2021 18:57;;DESKTOP;389;20521;367;eletronico
13548;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;20639;367;eletronico
13934;0;nao_autorizado;SEDEX;0;;;;DESKTOP;389;20040;367;eletronico
15025;0;nao_autorizado;PAC;0;;;;DESKTOP;389;21740;367;eletronico
15053;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;20009;367;eletronico
15347;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;21779;367;eletronico
2823;228,8;aprovado;PAC;0;CreditCard;01/03/2021 08:10;;DESKTOP;389;12360;368;eletronico
3007;670,98;aprovado;JADLOG;0;CreditCard;01/03/2021 09:27;;DESKTOP;389;10171;368;eletronico
3230;670,98;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10162;368;eletronico
3323;0;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10166;368;eletronico
3449;338,79;aprovado;JADLOG;0;CreditCard;01/03/2021 09:00;;DESKTOP;389;11273;368;eletronico
7502;200;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:48;;DESKTOP;27;11100;427;eletronico
4257;338,79;aprovado;JADLOG;0;CreditCard;01/03/2021 09:41;;DESKTOP;389;13640;368;eletronico
4580;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;11194;368;eletronico
4945;228,8;nao_autorizado;PAC;0;;;;DESKTOP;389;11861;368;eletronico
5338;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10174;368;eletronico
13480;199;aprovado;CHINAPOST;0;Boleto;09/03/2021 08:02;;DESKTOP;26;20238;435;eletronico
14095;199;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:48;;DESKTOP;26;20078;435;eletronico
3314;298;aprovado;CHINAPOST;0;CreditCard;01/03/2021 08:49;;DESKTOP;26;10150;436;movel
4810;298;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:01;;DESKTOP;26;10074;436;movel
7280;228,8;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;15626;368;eletronico
8800;228,8;aprovado;PAC;0;CreditCard;01/03/2021 14:07;;DESKTOP;389;17025;368;eletronico
8910;228,8;nao_autorizado;JADLOG;0;;;;DESKTOP;389;17117;368;eletronico
9785;338,79;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10112;368;eletronico
10098;670,98;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10059;368;eletronico
10456;670,98;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10155;368;eletronico
10855;0;nao_autorizado;SEDEX;0;;;;DESKTOP;389;18385;368;eletronico
11185;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10101;368;eletronico
11185;338,79;nao_autorizado;PAC;0;;;;DESKTOP;389;10101;368;eletronico
14461;398;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:07;;DESKTOP;26;20030;437;eletronico
11306;670,98;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10090;368;eletronico
11691;338,79;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;10098;368;eletronico
11742;670,98;aprovado;SEDEX;0;CreditCard;01/03/2021 17:12;;DESKTOP;389;18984;368;eletronico
12681;0;nao_autorizado;PAC;0;;;;DESKTOP;389;15752;368;eletronico
12758;0;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10127;368;eletronico
13722;670,98;nao_autorizado;SEDEX;0;;;;DESKTOP;389;20035;368;eletronico
13722;670,98;nao_autorizado;CHINAPOST;0;;;;DESKTOP;389;20035;368;eletronico
13812;670,98;aprovado;JADLOG;0;CreditCard;01/03/2021 19:32;;DESKTOP;389;20027;368;eletronico
13888;670,98;nao_autorizado;SEDEX;0;;;;DESKTOP;389;20027;368;eletronico
15091;228,8;nao_autorizado;PAC;0;;;;DESKTOP;389;20222;368;eletronico
6476;670,98;aprovado;JADLOG;0;CreditCard;01/03/2021 11:44;;DESKTOP;389;14894;369;infoproduto
6476;670,98;aprovado;SEDEX;0;CreditCard;01/03/2021 11:44;;DESKTOP;389;14894;370;eletronico
7432;0;nao_autorizado;SEDEX;0;;;;DESKTOP;389;10043;370;eletronico
7935;1097,04;nao_autorizado;JADLOG;0;;;;DESKTOP;389;10176;370;eletronico
9917;0;nao_autorizado;JADLOG;0;;;;DESKTOP;389;17762;370;eletronico
3635;242;nao_autorizado;JADLOG;0;;;;DESKTOP;18;11033;371;cosmetico
2844;208,9;aprovado;JADLOG;0;CreditCard;01/03/2021 08:14;;DESKTOP;24;12173;372;cosmetico
4043;208,9;nao_autorizado;JADLOG;0;;;;DESKTOP;24;11039;372;cosmetico
4043;208,9;nao_autorizado;PAC;0;;;;DESKTOP;24;11039;373;eletronico
6196;376;nao_autorizado;SEDEX;0;;;;DESKTOP;24;10050;373;eletronico
6325;376;nao_autorizado;SEDEX;0;;;;DESKTOP;24;10834;373;eletronico
7103;0;nao_autorizado;CHINAPOST;0;;;;DESKTOP;24;10055;373;eletronico
7842;376;nao_autorizado;JADLOG;0;;;;DESKTOP;24;10096;373;eletronico
10400;470,04;aprovado;PAC;0;CreditCard;01/03/2021 15:52;;DESKTOP;24;10053;373;eletronico
11561;376;nao_autorizado;SEDEX;0;;;;DESKTOP;24;10039;373;eletronico
5580;157;aprovado;CHINAPOST;0;CreditCard;01/03/2021 10:49;;MOBILE;29;14735;446;livro
3867;470,04;aprovado;PAC;0;CreditCard;01/03/2021 09:18;;DESKTOP;24;10656;374;cosmetico
5310;0;nao_autorizado;SEDEX;0;;;;DESKTOP;24;14264;374;cosmetico
6699;208,9;aprovado;PAC;0;CreditCard;01/03/2021 12:03;;DESKTOP;24;15439;374;cosmetico
7430;470,04;nao_autorizado;PAC;0;;;;DESKTOP;24;10291;374;cosmetico
9380;470,04;nao_autorizado;PAC;0;;;;DESKTOP;24;10029;374;cosmetico
9816;470,04;nao_autorizado;SEDEX;0;;;;DESKTOP;24;10045;374;cosmetico
9816;470,04;nao_autorizado;PAC;0;;;;DESKTOP;24;10045;374;cosmetico
9893;470,04;nao_autorizado;PAC;0;;;;DESKTOP;24;10046;374;cosmetico
6482;157;aprovado;CHINAPOST;0;CreditCard;01/03/2021 11:39;;MOBILE;29;10395;446;livro
10400;470,04;aprovado;JADLOG;0;CreditCard;01/03/2021 15:52;;DESKTOP;24;10053;374;cosmetico
10400;470,04;aprovado;SEDEX;0;CreditCard;01/03/2021 15:52;;DESKTOP;24;10053;374;cosmetico
9294;157;aprovado;CHINAPOST;0;CreditCard;01/03/2021 14:30;;MOBILE;29;17407;446;livro
9540;157;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:46;;MOBILE;29;10904;446;livro
11561;376;nao_autorizado;JADLOG;0;;;;DESKTOP;24;10039;374;cosmetico
11855;470,04;nao_autorizado;JADLOG;0;;;;DESKTOP;24;10206;374;cosmetico
12062;470,04;pendente;SEDEX;0;Boleto;;;DESKTOP;24;10109;374;cosmetico
12111;470,04;nao_autorizado;PAC;0;;;;DESKTOP;24;10033;374;cosmetico
12398;470,04;nao_autorizado;PAC;0;;;;DESKTOP;24;10089;374;cosmetico
13553;314,7;nao_autorizado;JADLOG;0;;;;DESKTOP;24;10029;374;cosmetico
14322;470,04;nao_autorizado;CHINAPOST;0;;;;DESKTOP;24;20025;374;cosmetico
10400;470,04;aprovado;JADLOG;0;CreditCard;01/03/2021 15:52;;DESKTOP;24;10053;375;suplemento
10875;626,67;pendente;PAC;0;Boleto;;;DESKTOP;24;10652;375;suplemento
11865;157;aprovado;CHINAPOST;0;CreditCard;01/03/2021 17:14;;MOBILE;29;19223;446;livro
11129;626,67;aprovado;JADLOG;0;CreditCard;01/03/2021 17:11;;DESKTOP;24;10030;375;suplemento
13046;626,67;nao_autorizado;PAC;0;;;;DESKTOP;24;20003;375;suplemento
14900;626,67;nao_autorizado;CHINAPOST;0;;;;DESKTOP;24;20015;375;suplemento
14540;432;nao_autorizado;CHINAPOST;0;;;;DESKTOP;24;20353;376;eletronico
3941;458,91;estornado;PAC;0;CreditCard;01/03/2021 09:21;02/03/2021 13:35;MOBILE;389;13577;378;movel
16771;704,88;aprovado;SEDEX;0;CreditCard;01/03/2021 22:22;;MOBILE;389;23201;379;cosmetico
17223;704,88;aprovado;SEDEX;0;CreditCard;01/03/2021 22:55;;MOBILE;389;23487;379;cosmetico
3400;97;aprovado;CHINAPOST;0;CreditCard;01/03/2021 08:50;;DESKTOP;29;13161;447;vestuario
11759;376,02;aprovado;JADLOG;0;Boleto;02/03/2021 08:48;;MOBILE;24;19162;383;limpeza
12016;693,44;aprovado;SEDEX;0;CreditCard;01/03/2021 17:25;;MOBILE;24;19319;384;cosmetico
4553;97;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:55;;MOBILE;29;13986;447;vestuario
3957;129,9;nao_autorizado;PAC;0;;;;DESKTOP;;10200;386;eletronico
6275;129,9;aprovado;JADLOG;0;CreditCard;01/03/2021 11:32;;DESKTOP;;14514;386;eletronico
4616;97;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:59;;MOBILE;29;14045;447;vestuario
7073;129,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;;15704;386;eletronico
7399;129,9;nao_autorizado;PAC;0;;;;DESKTOP;;11011;386;eletronico
7979;229,8;nao_autorizado;PAC;0;;;;DESKTOP;;16422;386;eletronico
8389;229,8;nao_autorizado;JADLOG;0;;;;DESKTOP;;16174;386;eletronico
8746;129,9;nao_autorizado;PAC;0;;;;DESKTOP;;10647;386;eletronico
9858;129,9;aprovado;PAC;0;CreditCard;02/03/2021 14:23;;DESKTOP;;17724;386;eletronico
9991;129,9;aprovado;PAC;0;Boleto;03/03/2021 08:01;;DESKTOP;;17965;386;eletronico
10682;129,9;aprovado;JADLOG;0;CreditCard;01/03/2021 16:10;;DESKTOP;;18176;386;eletronico
12142;129,9;nao_autorizado;PAC;0;;;;DESKTOP;;10298;386;eletronico
14109;129,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;;21089;386;eletronico
7399;129,9;nao_autorizado;PAC;0;;;;DESKTOP;;11011;387;infoproduto
13999;199,9;nao_autorizado;PAC;0;;;;DESKTOP;;20977;387;infoproduto
4914;259,9;nao_autorizado;PAC;0;;;;DESKTOP;;14131;388;eletronico
8686;49,9;aprovado;JADLOG;0;CreditCard;01/03/2021 13:53;;MOBILE;16;16975;389;livro
11251;49,9;pendente;SEDEX;0;Boleto;;;MOBILE;16;18825;390;eletronico
9776;49,9;pendente;CHINAPOST;0;Boleto;;;MOBILE;16;17815;391;infoproduto
6863;97;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:03;;MOBILE;29;10587;447;vestuario
7589;97;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:45;;MOBILE;29;16185;447;vestuario
10573;97;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:02;;MOBILE;29;10811;447;vestuario
13985;97;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:03;;MOBILE;29;21136;447;vestuario
14347;97;aprovado;CHINAPOST;0;CreditCard;01/03/2021 19:51;;MOBILE;29;21348;447;vestuario
14734;97;aprovado;CHINAPOST;0;Boleto;04/03/2021 08:07;;DESKTOP;29;20350;447;vestuario
3563;199;pendente;JADLOG;0;Boleto;;;DESKTOP;26;10967;395;limpeza
3715;199;pendente;JADLOG;0;Boleto;;;DESKTOP;26;10663;395;limpeza
3854;199;aprovado;JADLOG;0;Boleto;04/03/2021 08:05;;DESKTOP;26;13533;395;limpeza
17077;97;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:49;;MOBILE;29;23466;447;vestuario
4370;199;pendente;PAC;0;Boleto;;;DESKTOP;26;10244;395;limpeza
9518;207;aprovado;CHINAPOST;0;CreditCard;01/03/2021 14:43;;MOBILE;29;17615;448;cosmetico
6317;199;aprovado;SEDEX;0;Boleto;03/03/2021 07:45;;DESKTOP;26;10779;395;limpeza
8154;199;aprovado;PAC;0;Boleto;06/03/2021 08:42;;DESKTOP;26;10662;395;limpeza
8255;199;aprovado;SEDEX;0;Boleto;05/03/2021 08:02;;DESKTOP;26;10716;395;limpeza
9592;199;aprovado;SEDEX;0;Boleto;03/03/2021 07:46;;DESKTOP;26;11071;395;limpeza
10046;49,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 15:18;;MOBILE;16;18004;450;cosmetico
11342;199;aprovado;PAC;0;Boleto;02/03/2021 08:47;;DESKTOP;26;10971;395;limpeza
7239;187;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:26;;MOBILE;32;15885;454;cosmetico
11514;199;aprovado;JADLOG;0;Boleto;09/03/2021 09:02;;DESKTOP;26;11270;395;limpeza
17213;187;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:54;;DESKTOP;32;23568;454;cosmetico
12731;199;aprovado;SEDEX;0;Boleto;03/03/2021 07:52;;DESKTOP;26;10876;395;limpeza
12794;199;aprovado;JADLOG;0;Boleto;03/03/2021 07:47;;DESKTOP;26;11098;395;limpeza
13162;199;aprovado;PAC;0;Boleto;03/03/2021 07:47;;DESKTOP;26;20523;395;limpeza
14251;217;aprovado;CHINAPOST;0;CreditCard;01/03/2021 19:45;;MOBILE;32;21330;460;livro
15930;199;pendente;SEDEX;0;Boleto;;;DESKTOP;26;20323;395;limpeza
4371;198,98;aprovado;CHINAPOST;0;Boleto;06/03/2021 08:42;;DESKTOP;26;10037;465;cosmetico
16253;199;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;22790;395;limpeza
16380;199;aprovado;PAC;0;Boleto;09/03/2021 08:02;;DESKTOP;26;22948;395;limpeza
2912;298;nao_autorizado;JADLOG;0;;;;DESKTOP;26;11203;396;eletronico
5279;199;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:43;;DESKTOP;26;10734;465;cosmetico
5306;248,99;aprovado;JADLOG;0;CreditCard;01/03/2021 10:40;;DESKTOP;26;10926;396;eletronico
8253;249;nao_autorizado;JADLOG;0;;;;DESKTOP;26;11223;396;eletronico
13006;298;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;20404;396;eletronico
2912;298;nao_autorizado;JADLOG;0;;;;DESKTOP;26;11203;397;eletronico
6518;199;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:44;;DESKTOP;26;10405;465;cosmetico
3143;547,99;aprovado;PAC;0;CreditCard;01/03/2021 08:31;;DESKTOP;26;11332;397;eletronico
4498;249;aprovado;SEDEX;0;CreditCard;01/03/2021 09:57;;DESKTOP;26;13833;397;eletronico
7336;398;nao_autorizado;JADLOG;0;;;;DESKTOP;26;10750;397;eletronico
8011;547,99;aprovado;JADLOG;0;Boleto;02/03/2021 08:45;;DESKTOP;26;10138;397;eletronico
8333;398;aprovado;JADLOG;0;CreditCard;01/03/2021 13:44;;DESKTOP;26;11301;397;eletronico
9983;547,97;pendente;JADLOG;0;Boleto;;;DESKTOP;26;17959;397;eletronico
11653;398;aprovado;SEDEX;0;CreditCard;01/03/2021 17:03;;DESKTOP;26;11079;397;eletronico
13120;398;aprovado;JADLOG;0;Boleto;03/03/2021 07:47;;DESKTOP;26;20396;397;eletronico
15964;398;aprovado;PAC;0;CreditCard;01/03/2021 21:24;;DESKTOP;26;22453;397;eletronico
16231;199;aprovado;PAC;0;CreditCard;01/03/2021 22:12;;DESKTOP;26;22195;397;eletronico
3143;547,99;aprovado;JADLOG;0;CreditCard;01/03/2021 08:31;;DESKTOP;26;11332;398;livro
9983;547,97;pendente;PAC;0;Boleto;;;DESKTOP;26;17959;398;livro
5306;248,99;aprovado;JADLOG;0;CreditCard;01/03/2021 10:40;;DESKTOP;26;10926;402;suplemento
5306;248,99;aprovado;SEDEX;0;CreditCard;01/03/2021 10:40;;DESKTOP;26;10926;402;suplemento
9224;348,97;aprovado;SEDEX;0;Boleto;05/06/2021 09:08;;DESKTOP;26;10036;402;suplemento
8649;199;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:46;;DESKTOP;26;10355;465;cosmetico
9983;547,97;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;17959;402;suplemento
9983;547,97;pendente;PAC;0;Boleto;;;DESKTOP;26;17959;402;suplemento
9983;547,97;pendente;SEDEX;0;Boleto;;;DESKTOP;26;17959;402;suplemento
3143;547,99;aprovado;JADLOG;0;CreditCard;01/03/2021 08:31;;DESKTOP;26;11332;403;eletronico
3832;149,99;aprovado;JADLOG;0;Boleto;02/03/2021 08:41;;DESKTOP;26;10570;403;eletronico
8829;199;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:46;;DESKTOP;26;10427;465;cosmetico
4140;249;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:37;;DESKTOP;26;10636;466;vestuario
9000;149,99;aprovado;JADLOG;0;CreditCard;05/03/2021 10:48;;DESKTOP;26;10674;403;eletronico
3046;299,9;pendente;CHINAPOST;0;Boleto;;;DESKTOP;;10989;404;infoproduto
3703;299,9;pendente;SEDEX;0;Boleto;;;DESKTOP;;13305;404;infoproduto
4736;298;aprovado;CHINAPOST;0;CreditCard;01/03/2021 10:10;;DESKTOP;26;13811;467;cosmetico
8988;298;aprovado;CHINAPOST;0;Boleto;04/03/2021 08:06;;DESKTOP;26;10329;467;cosmetico
13953;449,8;nao_autorizado;JADLOG;0;;;;DESKTOP;;20981;404;infoproduto
13953;449,8;nao_autorizado;PAC;0;;;;DESKTOP;;20981;404;infoproduto
15421;299,9;aprovado;SEDEX;0;CreditCard;01/03/2021 20:55;;DESKTOP;;21982;404;infoproduto
7169;2249,5;nao_autorizado;PAC;0;;;;DESKTOP;;15894;405;vestuario
7169;2249,5;nao_autorizado;JADLOG;0;;;;DESKTOP;;15894;405;vestuario
7169;2249,5;nao_autorizado;CHINAPOST;0;;;;DESKTOP;;15894;405;vestuario
7169;2249,5;nao_autorizado;JADLOG;0;;;;DESKTOP;;15894;405;vestuario
7169;2249,5;nao_autorizado;PAC;0;;;;DESKTOP;;15894;405;vestuario
13953;449,8;nao_autorizado;SEDEX;0;;;;DESKTOP;;20981;405;vestuario
9284;298;aprovado;CHINAPOST;0;CreditCard;01/03/2021 14:40;;DESKTOP;26;10337;467;cosmetico
3563;199;pendente;SEDEX;0;Boleto;;;DESKTOP;26;10967;406;infoproduto
3715;199;pendente;SEDEX;0;Boleto;;;DESKTOP;26;10663;406;infoproduto
3715;199;pendente;SEDEX;0;Boleto;;;DESKTOP;26;10663;406;infoproduto
3715;199;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;10663;406;infoproduto
3715;199;pendente;JADLOG;0;Boleto;;;DESKTOP;26;10663;406;infoproduto
3854;199;aprovado;PAC;0;Boleto;04/03/2021 08:05;;DESKTOP;26;13533;406;infoproduto
3854;199;aprovado;SEDEX;0;Boleto;04/03/2021 08:05;;DESKTOP;26;13533;406;infoproduto
3854;199;aprovado;JADLOG;0;Boleto;04/03/2021 08:05;;DESKTOP;26;13533;406;infoproduto
3897;199;aprovado;JADLOG;0;Boleto;02/03/2021 08:42;;DESKTOP;26;11010;406;infoproduto
3897;199;aprovado;SEDEX;0;Boleto;02/03/2021 08:42;;DESKTOP;26;11010;406;infoproduto
4370;199;pendente;PAC;0;Boleto;;;DESKTOP;26;10244;406;infoproduto
4370;199;pendente;JADLOG;0;Boleto;;;DESKTOP;26;10244;406;infoproduto
4370;199;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;10244;406;infoproduto
4370;199;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;10244;406;infoproduto
4370;199;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;10244;406;infoproduto
5306;248,99;aprovado;JADLOG;0;CreditCard;01/03/2021 10:40;;DESKTOP;26;10926;406;infoproduto
15032;298;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:48;;DESKTOP;26;20218;467;cosmetico
5306;248,99;aprovado;JADLOG;0;CreditCard;01/03/2021 10:40;;DESKTOP;26;10926;406;infoproduto
5306;248,99;aprovado;PAC;0;CreditCard;01/03/2021 10:40;;DESKTOP;26;10926;406;infoproduto
6317;199;aprovado;SEDEX;0;Boleto;03/03/2021 07:45;;DESKTOP;26;10779;406;infoproduto
6317;199;aprovado;PAC;0;Boleto;03/03/2021 07:45;;DESKTOP;26;10779;406;infoproduto
6317;199;aprovado;SEDEX;0;Boleto;03/03/2021 07:45;;DESKTOP;26;10779;406;infoproduto
3226;398;aprovado;CHINAPOST;0;CreditCard;01/03/2021 08:44;;DESKTOP;26;10751;468;infoproduto
8154;199;aprovado;PAC;0;Boleto;06/03/2021 08:42;;DESKTOP;26;10662;406;infoproduto
8154;199;aprovado;SEDEX;0;Boleto;06/03/2021 08:42;;DESKTOP;26;10662;406;infoproduto
8154;199;aprovado;PAC;0;Boleto;06/03/2021 08:42;;DESKTOP;26;10662;406;infoproduto
8154;199;aprovado;SEDEX;0;Boleto;06/03/2021 08:42;;DESKTOP;26;10662;406;infoproduto
8255;199;aprovado;SEDEX;0;Boleto;05/03/2021 08:02;;DESKTOP;26;10716;406;infoproduto
3914;398;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:20;;DESKTOP;26;10309;468;infoproduto
8255;199;aprovado;PAC;0;Boleto;05/03/2021 08:02;;DESKTOP;26;10716;406;infoproduto
8255;199;aprovado;JADLOG;0;Boleto;05/03/2021 08:02;;DESKTOP;26;10716;406;infoproduto
9224;348,97;aprovado;JADLOG;0;Boleto;05/06/2021 09:08;;DESKTOP;26;10036;406;infoproduto
9224;348,97;aprovado;SEDEX;0;Boleto;05/06/2021 09:08;;DESKTOP;26;10036;406;infoproduto
9592;199;aprovado;SEDEX;0;Boleto;03/03/2021 07:46;;DESKTOP;26;11071;406;infoproduto
9592;199;aprovado;JADLOG;0;Boleto;03/03/2021 07:46;;DESKTOP;26;11071;406;infoproduto
9615;199;aprovado;PAC;0;Boleto;04/03/2021 08:06;;DESKTOP;26;11105;406;infoproduto
9615;199;aprovado;SEDEX;0;Boleto;04/03/2021 08:06;;DESKTOP;26;11105;406;infoproduto
9983;547,97;pendente;PAC;0;Boleto;;;DESKTOP;26;17959;406;infoproduto
9983;547,97;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;17959;406;infoproduto
9983;547,97;pendente;CHINAPOST;0;Boleto;;;DESKTOP;26;17959;406;infoproduto
9983;547,97;pendente;PAC;0;Boleto;;;DESKTOP;26;17959;406;infoproduto
9983;547,97;pendente;JADLOG;0;Boleto;;;DESKTOP;26;17959;406;infoproduto
4244;398;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:43;;DESKTOP;26;10482;468;infoproduto
4291;398;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:49;;DESKTOP;26;10328;468;infoproduto
11342;199;aprovado;PAC;0;Boleto;02/03/2021 08:47;;DESKTOP;26;10971;406;infoproduto
11342;199;aprovado;PAC;0;Boleto;02/03/2021 08:47;;DESKTOP;26;10971;406;infoproduto
11342;199;aprovado;SEDEX;0;Boleto;02/03/2021 08:47;;DESKTOP;26;10971;406;infoproduto
4427;398;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:51;;DESKTOP;26;10347;468;infoproduto
11479;199;aprovado;JADLOG;0;Boleto;04/03/2021 08:06;;DESKTOP;26;10956;406;infoproduto
